id;date;advertiser;client;affiliate;tags_id;stats_countrycode;stats_model;name;link;status
2505;2021-09-23 09:30:34;Fiat;Avent Media;Nathan;2;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""25""}]";L'astuce du jour;https://clk.tradedoubler.com/click?p=281790&a=2789196&g=25082194&epi=KTK27;success
2506;2021-09-23 09:31:57;VINCI Immobilier;ADVENTURE CONSEIL;Ayoub;30;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""26""}]";Deal Exceptionnel;http://kont.adcolink.com/tracking/?type=redirectemail&i=dij0bah0djai0bdhhd0chdgeb0a&advc=389-107-3908-13773-273641-0&avuid=[UID];success
2507;2021-09-23 09:34:43;Fiat;Avent Media;Nathan;2;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""25""}]";La Maison Indingo;https://clk.tradedoubler.com/click?p=281790&a=2789196&g=25082194&epi=KTK29;success
2508;2021-09-23 09:39:23;Mathon;COM&CLICK;Manon Brillouet;55;Fr;"[{""modelid"":null,""modelname"":"""",""payout"":""""}]";Idee Maline;https://www.mobandclick.com/scripts/click.php?a_aid=5363986114fd5&a_bid=3se9v2h9&chan=2hp3x9yu&data1=&data2=;error
2509;2021-09-23 09:51:10;EDF Enr;Mailomedia;MÃ©lanie Royant;9;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""10""}]";L'astuce du jour;https://mailotrackb.com/?ref=EDFKON68;error
2510;2021-09-23 09:52:35;Mathon;COM&CLICK;Manon;55;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.17""}]";De Bon Matin;https://www.mobandclick.com/scripts/click.php?a_aid=5363986114fd5&a_bid=u75d1tnr&chan=zwlx8h4s&data1=&data2=;error
2511;2021-09-23 09:53:57;Fiat;Avent Media;Nathan;2;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""25""}]";France Bons Plans;https://clk.tradedoubler.com/click?p=281790&a=2789196&g=25082194&epi=KTK39;success
2512;2021-09-23 09:54:34;Mathon;COM&CLICK;Manon;55;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""""}]";La Pepite du Net;https://www.mobandclick.com/scripts/click.php?a_aid=5363986114fd5&a_bid=lt9frftf&chan=iye0wrzm&data1=&data2=;error
2513;2021-09-23 09:57:11;Fiat;Avent Media;Nathan;2;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""25""}]";L'Astucieux;https://clk.tradedoubler.com/click?p=281790&a=2789196&g=25082194&epi=KTK20;success
2514;2021-09-23 10:00:19;younited;ADVENTURE CONSEIL;Ayoub;10;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""18""}]";La Gazette des Bons Plans;http://kont.adcolink.com/tracking/?type=redirectemail&i=fbh0bah0fcfg0bdjfd0chdgcd0a&advc=517-107-5256-13953-273623-0&avuid=[UID];success
2515;2021-09-23 10:01:56;Ikea;LoudingAds;Paulina;5;ES;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""0.75""}]";Isladelasofertas;https://trk.loudedig.com/aff_c?offer_id=624&aff_id=1065&source=isladelasofertas2609&url_id=2846&file_id=1097&aff_sub=DATANAME;error
2516;2021-09-23 10:11:39;Place des tendances;ADVENTURE CONSEIL;Ayoub;26;Fr;"[{""modelid"":5,""modelname"":""c2l"",""payout"":""0,35""}]";Super Malin;http://kont.adcolink.com/tracking/?type=redirectemail&i=ejf0bah0cajg0bdiba0chdgec0a&adcampc&email=[email]&ctl=PlaceDesTendances&avuid=[UID];success
2517;2021-09-23 10:12:01;Super Livret;THE VALUE FACTORY;Marinella;10;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""13""}]";Les PrivilÃ¨ges (.net);http://e.elrincondexavi.com/aff_c?offer_id=3034&aff_id=1192&file_id=6181&source=lesprivileges;success
2518;2021-09-23 10:14:38;Seguros ;ADGO (Media) SL;Anna;20;ES;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""8""}]";Rebaja Del DÃ­a;https://clk.tradedoubler.com/click?p=319820&a=3235066&g=25065522&url=https://misegurodental.es/?origin=3235066&first_name=[fname]&last_name=[lname]&email=[email];success
2519;2021-09-23 10:17:16;Seguros ;ADGO (Media) SL;Anna;20;ES;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""8""}]";Offeralis;https://clk.tradedoubler.com/click?p=319820&a=3235067&g=25065522&url=https://misegurodental.es/?origin=3235067&first_name=[fname]&last_name=[lname]&email=[email];success
2520;2021-09-23 10:18:28;Seguros ;ADGO (Media) SL;Anna;20;ES;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""8""}]";Isladelasofertas;https://clk.tradedoubler.com/click?p=319820&a=3235065&g=25065522&url=https://misegurodental.es/?origin=3235065&first_name=[fname]&last_name=[lname]&email=[email];success
2521;2021-09-23 10:27:55;Alterna;ADGO (Media) SL;Anna;35;ES;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""4""}]";Rebaja Del DÃ­a;https://clk.tradedoubler.com/click?p=318965&a=3235066&g=25043006&url=https://miofertafibramovil.com/?origin=3235066&first_name=[fname];success
2522;2021-09-23 10:28:12;Assurance animaux;WEEDOIT;Sarah;29;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""6""}]";Club des Reducs;https://assuranimaux.oui-assure.net/v20/?id=Y2FtcGFnbmU9Q2x1YnJlZHVjX0Fzc3VyIEFuaW1hdXhfVmlzdWVsMTk=;success
2523;2021-09-23 10:29:43;Damart;ADVERTISE ME;Jean Baptiste Leturque;26;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""""}]";La Pepite du Net;https://stats.digitalmetric.fr/stclk/1d9df3f37fdc484a5f458e49c7d691e0/q99/195129/1?;success
2524;2021-09-23 10:34:06;Local Solar Deals;Acquirely;Hayden Brown;9;aus;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""16.25""}]";Daily-Promos (NET);http://tracking.gopsjump.com.au/aff_c?offer_id=6681&aff_id=8171&source=dailypromoAU2409&file_id=49974&url_id=26015;success
2525;2021-09-23 10:35:28;Local Solar Deals;Acquirely;Hayden Brown;9;aus;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""16.25""}]";Oz Ripper Deals;http://tracking.gopsjump.com.au/aff_c?offer_id=6681&aff_id=8171&source=ozripperdeal2409&file_id=49974&url_id=26015;success
2526;2021-09-23 10:36:45;Local Solar Deals;Acquirely;Hayden Brown;9;aus;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""16.25""}]";Oz Good Plan (Com);http://tracking.gopsjump.com.au/aff_c?offer_id=6681&aff_id=8171&source=ozgoodplan2509&file_id=49974&url_id=26015;success
2527;2021-09-23 10:39:21;Mathon;COM&CLICK;Manon;55;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.17""}]";Ma DestinÃ©;https://www.mobandclick.com/scripts/click.php?a_aid=5363986114fd5&a_bid=26vks5id&chan=hsievzgq&data1=&data2=;error
2528;2021-09-23 10:44:50;But Cuisines;NATEXO;Pedro Paredes;8;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.16""}]";L'astuce du jour;http://calinetfr11.eu/?a=2540&p=c&s1=lastucedujour250921&c=21666;error
2529;2021-09-23 10:45:09;RSL Art Union ;Acquirely;Hayden Brown;52;aus;"[{""modelid"":4,""modelname"":""cpa"",""payout"":""9.5""}]";Oz Daily Hunt;"https://tracking.gopsjump.com.au/aff_c?offer_id=6275&aff_id=8171&source=ozdailyhunt2409&file_id=49975&url_id=26017&aff_sub=;";success
2530;2021-09-23 10:47:23;BUT;NATEXO;Pedro Paredes;8;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.16""}]";Ma DestinÃ©;http://calinetfr11.eu/?a=2540&p=c&s1=madestinee2509&c=21666;success
2531;2021-09-23 10:48:18;BUT;NATEXO;Pedro Paredes;8;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.16""}]";Temps privileges;http://calinetfr11.eu/?a=2540&p=c&s1=tempsprivileges&c=21666;success
2532;2021-09-23 10:49:41;L'avant gardiste;Words7Media;Sara Neto;25;GB;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""10""}]";Daily Promo (UK);http://words7media.go2cloud.org/aff_c?offer_id=737&aff_id=1064&source=dailypromoUK2409&file_id=781;error
2533;2021-09-23 10:49:44;Histoire d'Or;REACTIVPUB/ R-ADVERTISING;Marie Houdusse;58;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.18""}]";Temps privileges;https://clk.tradedoubler.com/click?p=296101&a=2899138&g=25082612&url=https://ea.histoiredor.com/dynclick/histoiredor/?eml-publisher=radvertising&eml-name=horlo_202109-radvertising&eseg-name=gen&eurl=https://www.histoiredor.com/fr_FR?utm_source=radvertising&utm_medium=prospemail&utm_campaign=horlo_202109;success
2534;2021-09-23 10:51:20;Etam;ADVERTISE ME;Marjorie Dien;24;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.18""}]";Temps privileges;https://stats.digitalmetric.fr/stclk/6b5b4e5c4edf20347083238cc7a2a044/qdw/195148/1?;success
2535;2021-09-23 10:53:19;Tiny House;GA Media;Hua Tang;30;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""10.5""}]";Temps privileges;https://clk.tradedoubler.com/click?p=321878&a=3104884&g=25083030&url=https://mail.investir-tiny-house.fr/;error
2536;2021-09-23 10:54:28;Usine club;ADVENTURE CONSEIL;Ayoub;26;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0,15""}]";Les DÃ©nicheurs du net;http://kont.adcolink.com/tracking/?type=redirectemail&i=eha0bah0edbd0bdgjf0chdghg0a&avuid=[UID];success
2537;2021-09-23 10:54:53;Dispositif CPF;GA Media;Hua Tang;51;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""7.5""}]";Envies de Bons Plans;https://clk.tradedoubler.com/click?p=317354&a=3045413&g=25074210&url=https://eligibilite-en-ligne.com/campagne-cpf?source=Emailing&affiliate_id=2971&subaff_id=3045413&transaction_id=[TRANSACTION_ID];success
2538;2021-09-23 10:55:19;BUT;NATEXO;Pedro Paredes;8;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.16""}]";Le Guide des Economies;http://calinetfr11.eu/?a=2540&p=c&s1=&c=21666;success
2539;2021-09-23 10:58:50;Allopneus;REACTIVPUB/ R-ADVERTISING;Oualid;2;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.26""}]";Envies de Bons Plans;https://clk.tradedoubler.com/click?p=321529&a=2899140&g=25069472&url=https://www.allopneus.com/?utm_source=rAdvertising&utm_medium=email&utm_campaign=allomontagne&utm_content=2899140;error
2540;2021-09-23 11:01:37;Damart;ADVERTISE ME;Jean Baptiste Leturque;26;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.17""}]";Envies de Bons Plans;https://stats.digitalmetric.fr/stclk/4cb80035889186be6f76ff157d96533c/q99/195151/1?;success
2541;2021-09-23 11:02:10;SociÃ©tÃ© GÃ©nÃ©rale;ADVENTURE CONSEIL;Ayoub;10;Fr;"[{""modelid"":3,""modelname"":""cpm"",""payout"":""1.6""}]";Vos Reducs ;http://kont.adcolink.com/tracking/?type=redirectemail&i=efi0bah0djfg0bdjdd0chdegj0a&avuid=[UID];success
2542;2021-09-23 11:03:16;Redbysfr;ADVENTURE CONSEIL;Ayoub;35;Fr;"[{""modelid"":5,""modelname"":""c2l"",""payout"":""0.78""}]";Vos Reducs ;http://kont.adcolink.com/tracking/?type=redirectemail&i=bic0bah0djfg0bdahb0chdged0a&adcampc&email=[email]&ctl=RedBySfr2019&avuid=[UID];success
2543;2021-09-23 11:06:00;Usine club;ADVENTURE CONSEIL;Ayoub;26;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.15""}]";Ma Tendances Shopping;http://kont.adcolink.com/tracking/?type=redirectemail&i=eha0bah0djgf0bdgjf0chdghh0a&avuid=[UID];success
2544;2021-09-23 11:50:40;Aliexpress;ADVERTISE ME;Marjorie Dien;3;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0,16""}]";Clic et Astuce;https://stats.digitalmetric.fr/stclk/eee50924bd6e75a38c1cc1d412e82964/q7N/195155/1?;error
2545;2021-09-23 11:51:13;BUT;NATEXO;Pedro Paredes;5;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.16""}]";Mes Trucs et Astuces;http://calinetfr11.eu/?a=2540&p=c&s1=mestrucsetastuces250921&c=21666;success
2546;2021-09-23 12:04:18;Promovacances;ADVENTURE CONSEIL;Ayoub;38;Fr;"[{""modelid"":5,""modelname"":""c2l"",""payout"":""0.4""}]";L'Agenda des Ventes PrivÃ©es (COM);http://kont.adcolink.com/tracking/?type=redirectemail&i=gjb0bah0djfi0beabj0chdghj0a&adcampc&email=[email]&ctl=Promovacances&avuid=[UID];success
2547;2021-09-23 12:08:14;Pinel Patrimoine;ADVENTURE CONSEIL;Ayoub;6;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""35""}]";L'Astucieux;http://kont.adcolink.com/tracking/?type=redirectemail&i=gga0bah0bfhe0bdeaf0chdgib0a&advc=660-107-1574-13405-273681-0&avuid=[UID];success
2548;2021-09-23 12:08:59;NutrOmÃ©ga3;GA Media;Hua Tang;14;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.28""}]";Idee Maline;https://clk.tradedoubler.com/click?p=309628&a=3134768&g=25024290&url=https://httpslink.com/GAM-ED003?utm_content=3134768;success
2549;2021-09-23 12:09:16;Pinel Patrimoine;ADVENTURE CONSEIL;Ayoub;6;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""35""}]";France Bons Plans;http://kont.adcolink.com/tracking/?type=redirectemail&i=gga0bah0eibf0bdeaf0chdgic0a&advc=660-107-4815-13405-273682-0&avuid=[UID];success
2550;2021-09-23 12:13:30;VINCI Immobilier;ADVENTURE CONSEIL;Ayoub;30;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""26""}]";Conso-Club;http://kont.adcolink.com/tracking/?type=redirectemail&i=dij0bah0fdej0bdhhd0chdgid0a&advc=389-107-5349-13773-273683-0&avuid=[UID];success
2551;2021-09-23 12:16:52;Becquet;Avent Media;Elena Dahan;5;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.2""}]";On Gagne;https://clk.tradedoubler.com/click?p=306289&a=2789196&g=25083200&epi=KTK46&url=https://www.becquet.fr/becquet/index.jsp?utm_source=AM&utm_medium=emailing&utm_term=2744&utm_content=email&utm_campaign=french_days_AH21&codesrc=2744;success
2552;2021-09-23 12:21:22;Promovacances;ADVENTURE CONSEIL;Ayoub;38;Fr;"[{""modelid"":5,""modelname"":""c2l"",""payout"":""0.4""}]";Promo en Exclu;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjb0bah0bajh0beabj0chdgia0a&adcampc&email=[email]&ctl=Promovacances&avuid=[UID];success
2553;2021-09-23 12:22:50;younited credit;ADVENTURE CONSEIL;Ayoub;10;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""20""}]";Conso-Club;http://kont.adcolink.com/tracking/?type=redirectemail&i=fbh0bah0fdej0bdjfd0chdfih0a&advc=517-107-5349-13953-273587-0&avuid=[UID];success
2554;2021-09-23 12:25:10;DS automobiles;Datawork - CARDATA;Omar;2;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""16""}]";Clic et Astuce;#;error
2555;2021-09-23 12:28:10;Abrisud;Digitalisme;Antoine;50;BE;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""13""}]";De Bonnes Affaires;#;error
2556;2021-09-23 12:28:36;Allopneus;REACTIVPUB/ R-ADVERTISING;Oualid;2;Fr;"[{""modelid"":null,""modelname"":"""",""payout"":""""}]";Les Bons Plans d'Internet;https://clk.tradedoubler.com/click?p=321529&a=3169451&g=25069472&url=https://www.allopneus.com/?utm_source=rAdvertising&utm_medium=email&utm_campaign=allomontagne&utm_content=3169451;error
2557;2021-09-23 12:28:39;Petit Bateau;REACTIVPUB/ R-ADVERTISING;Julien Courdier;23;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0,2""}]";Clic et Astuce;https://clk.tradedoubler.com/click?p=288579&a=2958725&g=25079110&url=https://mixco.petit-bateau.fr/mix/c3/?tcs=5377&chn=email&src=rAdvertising&cmp=ltsv&med=&pub=&crtive=&vson=&fmt=&adgrp=&cty=fr&aff_id=&aff_name=&url=https://www.petit-bateau.fr/?utm_source=rAdvertising&utm_medium=acquisition-email&utm_campaign=LTSV;success
2558;2021-09-23 12:34:54;SociÃ©tÃ© GÃ©nÃ©rale;ADVENTURE CONSEIL;Ayoub;10;Fr;"[{""modelid"":3,""modelname"":""cpm"",""payout"":""1.6""}]";Envies de Bons Plans;http://kont.adcolink.com/tracking/?type=redirectemail&i=efi0bah0edb0bdjdd0chdegf0a&avuid=[UID];success
2559;2021-09-23 12:40:36;Besson;REACTIVPUB/ R-ADVERTISING;Oualid;26;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.18""}]";Temps privileges;https://clk.tradedoubler.com/click?p=319771&a=2899138&g=25082856&url=https://clk.tradedoubler.com/click?p=322019&a=3171933&g=25082408&url=https://www.besson-chaussures.com/;error
2560;2021-09-23 12:42:36;Bleu Calin;REACTIVPUB/ R-ADVERTISING;Oualid;5;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.2""}]";Temps privileges;;ERROR IN DATA 
2561;2021-09-23 12:47:54;Fiat;Avent Media;Nathan;2;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""25""}]";Envies de Bons Plans;https://clk.tradedoubler.com/click?p=281790&a=2789196&g=25082194&epi=KTK4;success
2562;2021-09-23 12:52:56;Honda e;ACROSS;Martina;2;ES;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""8""}]";Daily-Promos (NET);https://cert.home4four.com/v2/click/mzyd4i7tsgb9zwxodp0?nome={nome}&cognome={cognome}&email={email};success
2563;2021-09-23 12:56:57;Aliexpress;ADVERTISE ME;Marjorie Dien;3;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.16""}]";Promo en Exclu;https://stats.digitalmetric.fr/stclk/0c310ee333315ad1adeca595dc2380c7/q7N/195173/1?;error
2564;2021-09-23 12:57:49;CrÃ©dit mini;WEEDOIT;Julie Marciano;10;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""11""}]";France Bons Plans;http://www.wdtmail.fr/tr/tracking_aff.php?id=Y2FtcGFnbmU9RnJhbmNlIEJvbnMgUGxhbnNfQ3JlZGl0IG1pbmkgdGF1eF9WaXN1ZWwyNQ==;success
2565;2021-09-23 12:58:21;Aliexpress;ADVERTISE ME;Marjorie Dien;3;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.16""}]";L'Agenda des Ventes PrivÃ©es (COM);https://stats.digitalmetric.fr/stclk/238e50047dcc29e75978d0720b4251a0/q7N/195176/1?;error
2566;2021-09-23 12:59:40;Imprim'encre;FLINTERACTIVE WEBMEDIARM;Alice Montarde;18;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.28""}]";Shoptapromo (EXPERTSENDER);https://wmrm-xby.com/clic.php?idc=3076&idv=5441&type=5&cand=226516&url=https://www.imprim-encre.com/?utm_source=CPA13_226516_cbw&utm_medium=mailing&utm_campaign=rentree21;success
2567;2021-09-23 13:01:14;Imprim'encre;FLINTERACTIVE WEBMEDIARM;Alice Montarde;18;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0,28""}]";Alerte Bons Plans;https://wmrm-xby.com/clic.php?idc=3076&idv=5441&type=5&cand=327811&url=https://www.imprim-encre.com/?utm_source=CPA13_327811_cbw&utm_medium=mailing&utm_campaign=rentree21;success
2568;2021-09-23 13:02:44;Allopneus;REACTIVPUB/ R-ADVERTISING;Oualid;2;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""""}]";La Pepite du Net;https://clk.tradedoubler.com/click?p=321529&a=3096781&g=25069472&url=https://www.allopneus.com/?utm_source=rAdvertising&utm_medium=email&utm_campaign=allomontagne&utm_content=3096781;error
2569;2021-09-23 13:06:01;Becquet;Avent Media;Matthieu;5;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""""}]";La Pepite du Net;https://clk.tradedoubler.com/click?p=306289&a=2789196&g=25083200&epi=KTK33&url=https://www.becquet.fr/becquet/index.jsp?utm_source=AM&utm_medium=emailing&utm_term=2744&utm_content=email&utm_campaign=french_days_AH21&codesrc=2744;success
2570;2021-09-23 13:07:06;Becquet;Avent Media;Matthieu;5;Fr;"[{""modelid"":null,""modelname"":"""",""payout"":""""}]";Les Bons Plans d'Internet;https://clk.tradedoubler.com/click?p=306289&a=2789196&g=25083200&epi=KTK43&url=https://www.becquet.fr/becquet/index.jsp?utm_source=AM&utm_medium=emailing&utm_term=2744&utm_content=email&utm_campaign=french_days_AH21&codesrc=2744;success
2571;2021-09-23 13:08:51;Solution Epargne;GA Media;Hua Tang;10;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""13.5""}]";Envies de Bons Plans;https://clk.tradedoubler.com/click?p=317488&a=3045413&g=24991474&url=https://actualitefinance.com/campagneplacement-2021/?source=Emailing&subaff_id=3045413&transaction_id=[TRANSACTION_ID]&affiliate_id=2971;success
2572;2021-09-23 13:09:24;CrÃ©dit mini;WEEDOIT;Julie Marciano;10;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""11""}]";Conso-Club;http://www.wdtmail.fr/tr/tracking_aff.php?id=Y2FtcGFnbmU9Q29uc28gQ2x1Yl9DcmVkaXQgbWluaSB0YXV4X1Zpc3VlbDI1;success
2573;2021-09-23 13:11:07;OCU-socio;MADZ;Evelyne;10;ES;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""1""}]";Rebaja Del DÃ­a;https://madzdigital.uinterbox.com/tracking/clk?act=11947&gel=62525&pub=6429&org=2150&ei1=rebajadeldia_09&sid=CLICKID&url=https%3A%2F%2Fclk.tradedoubler.com%2Fclick%3Fp%3D321795%26a%3D3223903%26g%3D25075052%26url%3Dhttp%3A%2F%2Ftrack.adform.net%2FC%2F%3Fbn%3D49415215;error
2574;2021-09-23 13:14:03;Philips;LoudingAds;Zainab;15;BE;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""1.15""}]";Corner promo (BEFR);http://trk.loudedig.com/aff_c?offer_id=3153&aff_id=1065&file_id=5335&aff_sub=september;error
2575;2021-09-23 13:15:34;tÃ©lÃ©assistance Senior;WEEDOIT;Julie Marciano;17;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""6.5""}]";Conso-Club;https://senior-teleassistance.oui-assure.net/?id=Y2FtcGFnbmU9Q29uc28gQ2x1Yl9TRU5JT1IgVEVMRUFTU0lTVEFOQ0VfVmlzdWVsMQ==;success
2576;2021-09-23 13:18:58;tÃ©lÃ©assistance Senior;WEEDOIT;Julie Marciano;17;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""6.5""}]";France Bons Plans;https://senior-teleassistance.oui-assure.net/?id=Y2FtcGFnbmU9RnJhbmNlIEJvbnMgUGxhbnNfU0VOSU9SIFRFTEVBU1NJU1RBTkNFX1Zpc3VlbDE=;success
2577;2021-09-23 13:19:12;Solution Epargne;GA Media;Hua Tang;10;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""13.5""}]";Shoptapromo (EXPERTSENDER);https://clk.tradedoubler.com/click?p=317488&a=3180529&g=24991474&url=https://actualitefinance.com/campagneplacement-2021/?source=Emailing&subaff_id=3180529&transaction_id=[TRANSACTION_ID]&affiliate_id=2971;success
2578;2021-09-23 13:32:55;L'OR ESPRESSO;Avent Media;Matthieu;46;Fr;"[{""modelid"":null,""modelname"":"""",""payout"":""""}]";Les Bons Plans d'Internet;http://clk.tradedoubler.com/click?p=319718&a=2789196&g=25056336&epi=KTK43;success
2579;2021-09-23 13:35:06;Ideal Douche;BASE&CO;Wissem;50;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""11""}]";Shop Privileges;https://www.placetrack.fr/pixelget/link/pid/70610/hash/ec8e0b20cd4b6d2c6b68b032310c8b59?url=https://meilleureoffre.eu/1806-ideal/html/?ci_editid=114&email=[email]&nom=[lname]&prenom=[fname]&tel=&adresse=cp=[zcode]&ville=;success
2580;2021-09-23 13:37:25;distributeur automatique;NEOPERF;Sophie Alleaume;15;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""11""}]";La Lettre des Entrepreneurs;https://clk.tradedoubler.com/click?p=278517&a=3113214&g=25083084&url=https://entreprise-devis.pro/1463_WI_FR_0921/?qcp=1463_WI_FR_0921;success
2581;2021-09-23 13:39:00;distributeur automatique;NEOPERF;Sophie Alleaume;15;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""11""}]";Votre Entreprise;https://clk.tradedoubler.com/click?p=278517&a=3209295&g=25083084&url=https://entreprise-devis.pro/1463_WI_FR_0921/?qcp=1463_WI_FR_0921;success
2582;2021-09-23 13:43:53;Pierre et Vacances;NATEXO;Pedro Paredes;38;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.18""}]";Ma Tendances Shopping;http://calinetfr11.eu/?a=2540&p=c&s1=matendanceshopping&c=21690;success
2583;2021-09-23 13:48:17;Athena;ADVERTISE ME;Marjorie Dien;24;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.2""}]";Panda Guide Conso;https://stats.digitalmetric.fr/stclk/651fc4d4ef948c3f04981ea685aa54ab/q7Y/195237/1?;success
2584;2021-09-23 13:48:34;OCU-socio;MADZ;Evelyne;10;ES;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""1""}]";Offeralis;https://madzdigital.uinterbox.com/tracking/clk?act=11947&gel=62525&pub=6429&org=2150&ei1=offeralis_09&sid=CLICKID&url=https%3A%2F%2Fclk.tradedoubler.com%2Fclick%3Fp%3D321795%26a%3D3223903%26g%3D25075052%26url%3Dhttp%3A%2F%2Ftrack.adform.net%2FC%2F%3Fbn%3D49415215;error
2585;2021-09-23 13:51:18;Super Livret;LoudingAds;Zainab;10;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""13.5""}]";L'Agenda des Ventes PrivÃ©es (COM);http://trk.loudedig.com/aff_c?offer_id=2951&aff_id=1065&file_id=4964&aff_sub=september;success
2586;2021-09-23 13:51:36;Jules;MOJO;Lorraine Seigner;26;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""""}]";La Pepite du Net;https://clk.tradedoubler.com/click?p=274870&a=3095332&g=25078618&url=https://www.jules.com/?utm_source=mojo&utm_medium=email_acquisition&utm_campaign=jours_j;success
2587;2021-09-23 13:55:26;Ma Mutuelle Senior;Maxiweb;Thibaut;19;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""12""}]";Les PrivilÃ¨ges (.net);https://www.07sante-magnifique.com/index.php?p1=Email&cam=28&ver=452_A&crea=536&part=42&bas=161&sc=Lpvlgs2409;success
2588;2021-09-23 13:57:47;Revenue Zen ;Maxiweb;Thibaut;10;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""1.60""}]";Le Petit Finaud;https://www.13les-meilleures-infos.com/index.php?p1=Email&prenom=[fname]&email=[email]&cam=136&ver=476_A&crea=561&part=42&bas=160&sc=Lptfnd2509;success
